date,open,high,low,close,volume,timestamp
2024-11-13,3380.22,3424.15,3212.48,3260.93,,1731456000.0
2024-11-17,3248.62,3339.06,3016.77,3133.88,,1731801600.0
2024-11-21,3133.19,3213.1,3034.84,3075.19,,1732147200.0
2024-11-25,3074.47,3489.86,3039.26,3368.7,,1732492800.0
2024-11-29,3368.63,3682.28,3262.47,3579.24,,1732838400.0
2024-12-03,3578.87,3749.64,3543.59,3643.86,,1733184000.0
2024-12-07,3645.09,4089.23,3540.71,4013.73,,1733529600.0
2024-12-11,4007.73,4027.39,3524.91,3626.59,,1733875200.0
2024-12-15,3628.0,3985.4,3570.34,3867.0,,1734220800.0
2024-12-19,3868.32,4081.83,3625.59,3628.26,,1734566400.0
2024-12-23,3622.13,3718.53,3112.95,3275.89,,1734912000.0
2024-12-27,3277.06,3538.01,3224.07,3327.79,,1735257600.0
2024-12-31,3331.43,3429.7,3299.88,3359.51,,1735603200.0
2025-01-04,3358.67,3621.98,3313.15,3604.29,,1735948800.0
2025-01-08,3606.12,3737.69,3373.12,3380.02,,1736294400.0
2025-01-12,3378.84,3411.51,3160.58,3283.59,,1736640000.0
2025-01-16,3283.01,3470.77,2979.39,3447.03,,1736985600.0
2025-01-20,3454.32,3517.47,3133.98,3208.14,,1737331200.0
2025-01-24,3202.87,3437.36,3151.39,3332.58,,1737676800.0
2025-01-28,3340.58,3430.39,3036.49,3173.53,,1738022400.0
2025-02-01,3179.89,3428.39,3050.64,3296.39,,1738368000.0
2025-02-05,3298.53,3327.42,2368.28,2740.38,,1738713600.0
2025-02-09,2734.76,2854.63,2572.32,2635.6,,1739059200.0
2025-02-13,2632.81,2782.27,2541.3,2736.27,,1739404800.0
2025-02-17,2737.2,2785.5,2619.67,2659.9,,1739750400.0
2025-02-21,2661.15,2832.06,2612.31,2741.59,,1740096000.0
2025-02-25,2739.73,2838.89,2503.1,2503.1,,1740441600.0
2025-03-01,2514.86,2523.96,2082.99,2235.2,,1740787200.0
2025-03-05,2234.71,2542.79,2022.69,2171.5,,1741132800.0
2025-03-09,2165.17,2317.43,2104.64,2200.0,,1741478400.0
2025-03-13,2201.42,2207.54,1791.23,1910.66,,1741824000.0
2025-03-17,1906.88,1951.3,1825.63,1887.76,,1742169600.0
2025-03-21,1887.3,2067.11,1874.09,1980.83,,1742515200.0
2025-03-25,1985.52,2102.94,1938.9,2077.74,,1742860800.0
2025-03-29,2078.6,2094.97,1866.54,1896.92,,1743206400.0
2025-04-02,1896.32,1923.93,1782.69,1907.17,,1743552000.0
2025-04-06,1905.22,1934.1,1756.99,1809.94,,1743897600.0
2025-04-10,1806.91,1813.53,1398.62,1662.53,,1744243200.0
2025-04-14,1667.07,1667.07,1487.25,1595.42,,1744588800.0
2025-04-18,1596.41,1684.05,1551.41,1583.48,,1744934400.0
2025-04-22,1583.45,1651.18,1570.08,1577.45,,1745280000.0
2025-04-26,1578.78,1819.79,1558.65,1788.8,,1745625600.0
2025-04-30,1787.36,1848.73,1754.97,1796.97,,1745971200.0
2025-05-04,1798.93,1867.18,1750.28,1834.5,,1746316800.0
2025-05-08,1834.07,1847.56,1757.78,1810.32,,1746662400.0
2025-05-12,1811.71,2587.26,1810.91,2507.47,,1747008000.0
2025-05-16,2509.65,2708.81,2425.76,2542.3,,1747353600.0
2025-05-20,2545.16,2631.38,2367.75,2526.99,,1747699200.0
2025-05-24,2527.81,2720.92,2460.59,2519.81,,1748044800.0
