date,open,high,low,close,volume,timestamp
2024-11-13,1.002,1.008,0.995078,1.002,,1731456000.0
2024-11-17,1.002,1.009,0.990633,1.002,,1731801600.0
2024-11-21,1.003,1.009,0.997038,1.003,,1732147200.0
2024-11-25,1.003,1.009,0.997573,1.003,,1732492800.0
2024-11-29,1.003,1.01,0.987638,1.001,,1732838400.0
2024-12-03,1.001,1.005,0.99651,1.002,,1733184000.0
2024-12-07,1.002,1.016,0.96822,1.003,,1733529600.0
2024-12-11,1.002,1.006,0.994517,1.002,,1733875200.0
2024-12-15,1.002,1.006,0.997743,1.001,,1734220800.0
2024-12-19,1.001,1.006,0.991551,1.0,,1734566400.0
2024-12-23,1.001,1.003,0.994326,0.99888,,1734912000.0
2024-12-27,0.999015,1.003,0.99297,0.997867,,1735257600.0
2024-12-31,0.997645,1.001,0.989373,0.997472,,1735603200.0
2025-01-04,0.997619,1.003,0.993495,0.99808,,1735948800.0
2025-01-08,0.998183,1.005,0.994674,0.998964,,1736294400.0
2025-01-12,0.997934,1.007,0.99183,0.998754,,1736640000.0
2025-01-16,0.998954,1.009,0.990011,1.001,,1736985600.0
2025-01-20,1.002,1.006,0.98915,0.998734,,1737331200.0
2025-01-24,1.0,1.012,0.976852,0.999544,,1737676800.0
2025-01-28,1.0,1.004,0.996252,1.001,,1738022400.0
2025-02-01,1.001,1.007,0.996832,1.001,,1738368000.0
2025-02-05,1.002,1.006,0.989066,0.999912,,1738713600.0
2025-02-09,0.998836,1.003,0.995911,1.0,,1739059200.0
2025-02-13,0.999995,1.003,0.989567,1.0,,1739404800.0
2025-02-17,0.999452,1.004,0.997102,0.999845,,1739750400.0
2025-02-21,0.998743,1.005,0.996153,0.999765,,1740096000.0
2025-02-25,0.999617,1.002,0.979288,0.99886,,1740441600.0
2025-03-01,1.001,1.004,0.988501,0.998614,,1740787200.0
2025-03-05,0.998321,1.003,0.996867,0.998825,,1741132800.0
2025-03-09,0.998926,1.004,0.994707,0.999292,,1741478400.0
2025-03-13,0.999135,1.001,0.997505,0.99941,,1741824000.0
2025-03-17,0.999463,1.001,0.998538,0.99953,,1742169600.0
2025-03-21,0.999968,1.001,0.998843,0.999664,,1742515200.0
2025-03-25,0.999585,1.001,0.997599,0.999146,,1742860800.0
2025-03-29,0.999665,1.0,0.995589,0.999224,,1743206400.0
2025-04-02,0.999205,1.001,0.999073,0.999983,,1743552000.0
2025-04-06,0.999826,1.001,0.998435,0.999264,,1743897600.0
2025-04-10,0.999287,1.001,0.99436,0.999294,,1744243200.0
2025-04-14,0.999442,1.002,0.997234,0.998439,,1744588800.0
2025-04-18,0.99929,1.001,0.998083,0.999117,,1744934400.0
2025-04-22,0.999469,1.001,0.998118,0.999571,,1745280000.0
2025-04-26,0.999417,1.001,0.992937,0.99955,,1745625600.0
2025-04-30,0.999967,1.001,0.997912,0.999707,,1745971200.0
2025-05-04,0.999499,1.004,0.995792,1.001,,1746316800.0
2025-05-08,1.001,1.002,0.999403,1.001,,1746662400.0
2025-05-12,1.001,1.004,0.998141,1.0,,1747008000.0
2025-05-16,1.0,1.005,0.997092,1.001,,1747353600.0
2025-05-20,1.001,1.008,0.997971,1.001,,1747699200.0
2025-05-24,1.001,1.004,0.994786,1.001,,1748044800.0
2025-05-28,1.001,1.011,0.998277,1.0,,1748390400.0
2025-06-01,1.001,1.002,0.998768,1.001,,1748736000.0
2025-06-05,1.001,1.017,1.0,1.001,,1749081600.0
2025-06-09,1.001,1.003,0.999726,1.0,,1749427200.0
2025-06-13,1.0,1.002,0.999485,1.001,,1749772800.0
2025-06-17,1.001,1.002,0.997629,1.0,,1750118400.0
2025-06-21,1.0,1.001,0.998273,1.0,,1750464000.0
2025-06-25,1.0,1.005,0.998466,1.001,,1750809600.0
2025-06-29,1.001,1.002,0.997936,0.999892,,1751155200.0
2025-07-03,0.999999,1.001,0.998889,0.999581,,1751500800.0
2025-07-07,0.999936,1.003,0.999133,1.0,,1751846400.0
2025-07-11,1.0,1.008,0.997313,1.001,,1752192000.0
2025-07-15,1.001,1.005,0.99781,1.001,,1752537600.0
2025-07-19,1.001,1.004,0.982473,1.002,,1752883200.0
2025-07-23,1.002,1.003,0.998491,1.001,,1753228800.0
2025-07-27,1.001,1.005,0.997977,1.002,,1753574400.0
2025-07-31,1.002,1.002,0.998229,1.001,,1753920000.0
2025-08-04,1.001,1.002,0.99882,1.001,,1754265600.0
2025-08-08,1.001,1.006,0.999615,1.001,,1754611200.0
2025-08-12,1.001,1.004,0.999813,1.001,,1754956800.0
2025-08-16,1.001,1.002,0.998335,1.002,,1755302400.0
2025-08-20,1.001,1.003,1.0,1.0,,1755648000.0
2025-08-24,1.0,1.003,0.998672,1.0,,1755993600.0
2025-08-28,1.0,1.002,0.997736,1.001,,1756339200.0
2025-09-01,1.001,1.001,0.99945,1.001,,1756684800.0
2025-09-05,1.001,1.005,0.998254,0.999807,,1757030400.0
2025-09-09,1.0,1.003,0.998531,1.001,,1757376000.0
