date,open,high,low,close,volume,timestamp
2025-06-29,0.084277,0.084494,0.079915,0.081117,,1751155200.0
2025-07-03,0.081151,0.083111,0.079413,0.082542,,1751500800.0
2025-07-07,0.082545,0.083776,0.080356,0.081203,,1751846400.0
2025-07-11,0.081184,0.099492,0.080063,0.09807,,1752192000.0
2025-07-15,0.098018,0.116312,0.096077,0.106924,,1752537600.0
2025-07-19,0.107147,0.128045,0.102634,0.118175,,1752883200.0
2025-07-23,0.118528,0.125633,0.116063,0.125423,,1753228800.0
2025-07-27,0.125266,0.141598,0.117813,0.140881,,1753574400.0
2025-07-31,0.141159,0.148518,0.135881,0.146888,,1753920000.0
2025-08-04,0.146487,0.148895,0.122781,0.130227,,1754265600.0
2025-08-08,0.130151,0.149899,0.129962,0.149899,,1754611200.0
2025-08-12,0.149824,0.172734,0.147762,0.165607,,1754956800.0
2025-08-16,0.165628,0.170862,0.148743,0.151752,,1755302400.0
2025-08-20,0.151898,0.155265,0.135968,0.135968,,1755648000.0
2025-08-24,0.136125,0.158515,0.136125,0.157921,,1755993600.0
2025-08-28,0.158533,0.286896,0.153605,0.259198,,1756339200.0
2025-09-01,0.258381,0.383847,0.258381,0.294208,,1756684800.0
2025-09-05,0.292185,0.29879,0.249442,0.267957,,1757030400.0
2025-09-09,0.267653,0.275066,0.250658,0.251531,,1757376000.0
2025-09-13,0.250721,0.278372,0.24435,0.256793,,1757721600.0
2025-09-17,0.256363,0.256363,0.224785,0.232626,,1758067200.0
2025-09-21,0.23262,0.245106,0.228017,0.229267,,1758412800.0
2025-09-25,0.229247,0.230004,0.197762,0.200587,,1758758400.0
2025-09-29,0.200357,0.200617,0.180517,0.194655,,1759104000.0
2025-10-03,0.194397,0.22757,0.186631,0.218381,,1759449600.0
2025-10-07,0.218084,0.219955,0.204605,0.210846,,1759795200.0
2025-10-11,0.210645,0.211976,0.104886,0.149278,,1760140800.0
2025-10-15,0.148061,0.176961,0.148061,0.16315,,1760486400.0
2025-10-19,0.16294,0.168961,0.132689,0.144388,,1760832000.0
2025-10-23,0.144537,0.155515,0.137389,0.140039,,1761177600.0
2025-10-27,0.140297,0.154836,0.13978,0.153843,,1761523200.0
2025-10-31,0.153586,0.166475,0.139925,0.145689,,1761868800.0
2025-11-04,0.145585,0.149074,0.127208,0.129494,,1762214400.0
2025-11-08,0.129686,0.133415,0.112932,0.12973,,1762560000.0
2025-11-12,0.129871,0.138551,0.122542,0.125493,,1762905600.0
