date,open,high,low,close,volume,timestamp
2025-04-22,1583.86,1653.35,1571.0,1578.36,,1745280000.0
2025-04-26,1579.04,1821.44,1563.2,1789.11,,1745625600.0
2025-04-30,1787.21,1849.59,1752.73,1791.21,,1745971200.0
2025-05-04,1799.03,1868.12,1747.95,1835.06,,1746316800.0
2025-05-08,1834.79,1848.99,1755.06,1810.95,,1746662400.0
2025-05-12,1811.16,2591.6,1810.01,2510.76,,1747008000.0
2025-05-16,2510.19,2713.72,2423.57,2544.95,,1747353600.0
2025-05-20,2545.37,2646.46,2359.73,2529.58,,1747699200.0
2025-05-24,2527.18,2724.38,2450.07,2524.47,,1748044800.0
2025-05-28,2521.65,2701.69,2474.18,2662.84,,1748390400.0
2025-06-01,2661.24,2772.8,2491.25,2537.64,,1748736000.0
2025-06-05,2536.78,2667.39,2478.05,2612.18,,1749081600.0
2025-06-09,2609.87,2638.0,2400.54,2505.2,,1749427200.0
2025-06-13,2508.81,2875.67,2484.39,2654.08,,1749772800.0
2025-06-17,2649.49,2674.6,2457.95,2561.39,,1750118400.0
2025-06-21,2541.69,2613.47,2385.35,2405.88,,1750464000.0
2025-06-25,2406.86,2479.19,2131.2,2445.67,,1750809600.0
2025-06-29,2446.66,2514.15,2392.54,2436.68,,1751155200.0
2025-07-03,2437.52,2605.77,2392.42,2571.79,,1751500800.0
2025-07-07,2572.3,2630.87,2475.78,2571.84,,1751846400.0
2025-07-11,2570.97,2976.94,2520.55,2954.03,,1752192000.0
2025-07-15,2948.43,3076.35,2907.66,3012.96,,1752537600.0
2025-07-19,3013.3,3671.71,2939.16,3548.58,,1752883200.0
2025-07-23,3545.78,3852.49,3522.11,3747.92,,1753228800.0
2025-07-27,3739.73,3781.06,3530.44,3760.65,,1753574400.0
2025-07-31,3760.68,3936.77,3681.65,3804.33,,1753920000.0
2025-08-04,3804.35,3877.99,3374.15,3497.37,,1754265600.0
2025-08-08,3498.78,3918.29,3493.14,3912.81,,1754611200.0
2025-08-12,3910.47,4356.73,3882.76,4228.75,,1754956800.0
2025-08-16,4226.82,4780.97,4222.75,4426.22,,1755302400.0
2025-08-20,4440.07,4567.34,4074.03,4074.03,,1755648000.0
2025-08-24,4078.15,4879.33,4070.37,4775.23,,1755993600.0
2025-08-28,4776.33,4950.08,4324.41,4503.09,,1756339200.0
2025-09-01,4498.76,4625.45,4281.08,4390.03,,1756684800.0
2025-09-05,4384.8,4488.15,979.81,4301.53,,1757030400.0
2025-09-09,4297.99,4475.21,4254.72,4302.94,,1757376000.0
2025-09-13,4307.91,4721.34,4278.27,4710.87,,1757721600.0
2025-09-17,4713.64,4762.72,4431.9,4503.75,,1758067200.0
2025-09-21,4507.2,4648.07,4430.83,4482.31,,1758412800.0
2025-09-25,4482.34,4497.37,4106.1,4153.04,,1758758400.0
2025-09-29,4152.48,4161.25,3834.04,4138.79,,1759104000.0
2025-10-03,4137.36,4516.72,4092.09,4488.14,,1759449600.0
2025-10-07,4484.87,4733.05,4428.0,4692.24,,1759795200.0
2025-10-11,4691.18,4753.57,3599.06,3845.3,,1760140800.0
2025-10-15,3837.32,4286.9,3664.58,4129.6,,1760486400.0
2025-10-19,4124.47,4207.61,3684.91,3888.18,,1760832000.0
2025-10-23,3890.59,4108.22,3726.67,3801.19,,1761177600.0
2025-10-27,3807.93,4176.45,3803.41,4161.79,,1761523200.0
2025-10-31,4153.73,4247.36,3685.04,3803.14,,1761868800.0
2025-11-04,3805.04,3910.29,3568.15,3595.49,,1762214400.0
2025-11-08,3597.2,3648.01,3114.15,3433.55,,1762560000.0
2025-11-12,3430.96,3650.74,3359.72,3412.65,,1762905600.0
2025-11-16,3417.35,3583.34,3076.5,3169.11,,
2025-11-20,3169.58,3239.3,2873.15,3010.38,,
2025-11-24,3023.29,3059.6,2631.21,2800.54,,
2025-11-28,2800.8,3065.15,2765.12,3013.44,,
2025-12-02,3014.43,3086.44,2722.79,2800.91,,
