date,open,high,low,close,volume,timestamp
2025-07-07,0.06622,0.096805,0.04746135,0.093974,,1751846400.0
2025-07-11,0.093665,0.473009,0.089779,0.434206,,1752192000.0
2025-07-15,0.433201,0.897338,0.413382,0.429891,,1752537600.0
2025-07-19,0.428139,0.432117,0.318527,0.342373,,1752883200.0
2025-07-23,0.344167,0.466896,0.329149,0.384002,,1753228800.0
2025-07-27,0.383445,0.491381,0.33121,0.33265,,1753574400.0
2025-07-31,0.332007,0.359069,0.306396,0.333145,,1753920000.0
2025-08-04,0.333164,0.502907,0.308041,0.437598,,1754265600.0
2025-08-08,0.437583,0.591192,0.437583,0.459862,,1754611200.0
2025-08-12,0.458813,0.48934,0.438283,0.456711,,1754956800.0
2025-08-16,0.456996,0.472925,0.401679,0.406591,,1755302400.0
2025-08-20,0.406475,0.522793,0.363438,0.417539,,1755648000.0
2025-08-24,0.416885,0.502389,0.409567,0.434602,,1755993600.0
2025-08-28,0.435499,0.491916,0.415546,0.421696,,1756339200.0
2025-09-01,0.421915,1.06,0.400592,0.681568,,1756684800.0
2025-09-05,0.678668,1.48,0.63775,1.34,,1757030400.0
2025-09-09,1.34,2.13,1.31,2.1,,1757376000.0
2025-09-13,2.11,2.48,1.82,2.17,,1757721600.0
2025-09-17,2.18,2.58,2.16,2.44,,1758067200.0
2025-09-21,2.44,2.96,2.12,2.61,,1758412800.0
2025-09-25,2.62,2.87,2.3,2.42,,1758758400.0
2025-09-29,2.42,2.56,2.15,2.35,,1759104000.0
2025-10-03,2.35,2.48,1.64,2.09,,1759449600.0
2025-10-07,2.09,2.2,1.95,2.17,,1759795200.0
2025-10-11,2.18,2.18,1.79,2.02,,1760140800.0
2025-10-15,2.02,2.33,2.01,2.05,,1760486400.0
2025-10-19,2.05,2.06,1.81,1.92,,1760832000.0
2025-10-23,1.91,2.27,1.91,2.19,,1761177600.0
2025-10-27,2.19,2.34,2.15,2.18,,1761523200.0
2025-10-31,2.18,2.64,2.03,2.49,,1761868800.0
2025-11-04,2.5,2.56,2.3,2.38,,1762214400.0
2025-11-08,2.39,2.89,2.32,2.58,,1762560000.0
2025-11-12,2.57,2.58,2.36,2.43,,1762905600.0
2025-11-13,2.45,2.47,2.45,2.46,,
2025-11-14,2.38,2.39,2.34,2.36,,
2025-11-15,2.3,2.3,2.27,2.27,,
2025-11-16,2.08,2.17,2.08,2.12,,
2025-11-17,2.15,2.16,2.13,2.14,,
2025-11-18,2.1,2.14,2.1,2.1,,
2025-11-19,2.12,2.13,2.11,2.12,,
2025-11-20,2.14,2.15,2.04,2.04,,
