date,open,high,low,close,volume,timestamp
2024-11-13,0.352288,0.43457,0.331392,0.386352,,1731456000.0
2024-11-17,0.382483,0.428874,0.35568,0.364056,,1731801600.0
2024-11-21,0.363958,0.416106,0.345428,0.378826,,1732147200.0
2024-11-25,0.379068,0.47592,0.37205,0.429861,,1732492800.0
2024-11-29,0.42978,0.436259,0.367842,0.402174,,1732838400.0
2024-12-03,0.401722,0.457656,0.400087,0.42405,,1733184000.0
2024-12-07,0.424451,0.458835,0.394757,0.435694,,1733529600.0
2024-12-11,0.435475,0.479522,0.368364,0.393384,,1733875200.0
2024-12-15,0.394135,0.422877,0.376568,0.397785,,1734220800.0
2024-12-19,0.397702,0.412978,0.357243,0.358238,,1734566400.0
2024-12-23,0.357947,0.366334,0.26734,0.311911,,1734912000.0
2024-12-27,0.312251,0.340955,0.303655,0.311922,,1735257600.0
2024-12-31,0.312091,0.328815,0.307409,0.313434,,1735603200.0
2025-01-04,0.313515,0.387899,0.309738,0.379242,,1735948800.0
2025-01-08,0.379851,0.398059,0.348264,0.349004,,1736294400.0
2025-01-12,0.348561,0.354504,0.314828,0.341473,,1736640000.0
2025-01-16,0.341053,0.387706,0.31414,0.386974,,1736985600.0
2025-01-20,0.387042,0.433428,0.352852,0.357861,,1737331200.0
2025-01-24,0.357345,0.395655,0.337553,0.35227,,1737676800.0
2025-01-28,0.352671,0.363754,0.308411,0.333463,,1738022400.0
2025-02-01,0.333904,0.342144,0.31574,0.328601,,1738368000.0
2025-02-05,0.328678,0.331903,0.216108,0.264661,,1738713600.0
2025-02-09,0.264094,0.269244,0.239547,0.253158,,1739059200.0
2025-02-13,0.252926,0.26874,0.240961,0.264044,,1739404800.0
2025-02-17,0.264065,0.284811,0.254008,0.265457,,1739750400.0
2025-02-21,0.265669,0.268463,0.242909,0.254898,,1740096000.0
2025-02-25,0.254738,0.260684,0.20872,0.210187,,1740441600.0
2025-03-01,0.211003,0.213542,0.182663,0.202091,,1740787200.0
2025-03-05,0.20189,0.240299,0.185534,0.19921,,1741132800.0
2025-03-09,0.198497,0.218602,0.191304,0.192009,,1741478400.0
2025-03-13,0.19195,0.193755,0.14567,0.172437,,1741824000.0
