date,open,high,low,close,volume,timestamp
2025-07-03,491.81,526.64,488.96,509.76,,1751500800.0
2025-07-07,510.47,514.1,474.88,492.14,,1751846400.0
2025-07-11,491.77,520.13,489.96,518.15,,1752192000.0
2025-07-15,518.25,537.81,500.6,504.88,,1752537600.0
2025-07-19,505.09,538.61,483.77,514.31,,1752883200.0
2025-07-23,514.66,552.07,502.89,526.01,,1753228800.0
2025-07-27,526.06,562.32,493.75,560.22,,1753574400.0
2025-07-31,559.62,604.99,555.04,590.9,,1753920000.0
2025-08-04,590.2,595.37,517.17,544.37,,1754265600.0
2025-08-08,544.77,583.26,542.59,582.32,,1754611200.0
2025-08-12,582.25,593.33,560.85,579.25,,1754956800.0
2025-08-16,579.34,626.02,579.34,592.46,,1755302400.0
2025-08-20,592.45,597.52,548.09,548.09,,1755648000.0
2025-08-24,548.13,607.22,544.81,591.01,,1755993600.0
2025-08-28,591.15,599.39,533.34,550.1,,1756339200.0
2025-09-01,550.06,565.16,526.32,544.8,,1756684800.0
2025-09-05,543.6,604.75,530.84,586.73,,1757030400.0
2025-09-09,586.6,616.24,585.27,588.22,,1757376000.0
2025-09-13,588.49,601.71,576.31,599.12,,1757721600.0
2025-09-17,598.72,605.36,589.13,598.78,,1758067200.0
2025-09-21,598.44,650.02,591.31,594.92,,1758412800.0
2025-09-25,595.04,601.94,552.9,556.13,,1758758400.0
2025-09-29,556.58,558.03,535.52,556.2,,1759104000.0
2025-10-03,556.45,596.55,550.32,595.02,,1759449600.0
2025-10-07,594.56,615.0,585.19,599.6,,1759795200.0
2025-10-11,599.56,599.62,486.04,520.25,,1760140800.0
2025-10-15,514.13,549.36,481.14,539.25,,1760486400.0
2025-10-19,538.51,544.35,455.72,468.31,,1760832000.0
2025-10-23,468.54,514.09,457.67,473.48,,1761177600.0
2025-10-27,473.41,563.55,473.41,558.25,,1761523200.0
2025-10-31,558.91,574.08,529.29,541.29,,1761868800.0
2025-11-04,540.99,561.36,502.61,504.93,,1762214400.0
2025-11-08,505.31,517.83,462.79,510.85,,1762560000.0
2025-11-12,513.37,528.87,487.01,505.14,,1762905600.0
2025-11-16,505.31,531.19,478.47,502.16,,
2025-11-20,501.74,535.56,471.66,485.21,,
2025-11-24,485.7,565.68,449.16,539.79,,
2025-11-28,539.14,562.25,517.5,532.64,,
2025-12-02,532.54,560.52,509.37,522.78,,
