date,open,high,low,close,volume,timestamp
2025-06-21,0.619,0.636012,0.559645,0.630198,,1750464000.0
2025-06-25,0.630287,0.641951,0.569716,0.612683,,1750809600.0
2025-06-29,0.612503,0.615355,0.58909,0.60721,,1751155200.0
2025-07-03,0.60769,0.617957,0.554146,0.583,,1751500800.0
2025-07-07,0.583419,0.594099,0.556762,0.570568,,1751846400.0
2025-07-11,0.570742,0.622886,0.55611,0.622886,,1752192000.0
2025-07-15,0.627162,0.726363,0.603426,0.724857,,1752537600.0
2025-07-19,0.724953,0.848321,0.692907,0.790951,,1752883200.0
2025-07-23,0.791539,0.827811,0.762379,0.827811,,1753228800.0
2025-07-27,0.829095,0.835819,0.734284,0.796065,,1753574400.0
2025-07-31,0.795585,0.835599,0.741719,0.749301,,1753920000.0
2025-08-04,0.748835,0.775638,0.678317,0.708755,,1754265600.0
2025-08-08,0.709142,1.1,0.708657,1.048,,1754611200.0
2025-08-12,1.049,1.11,0.967862,0.976035,,1754956800.0
2025-08-16,0.972955,1.2,0.944156,1.2,,1755302400.0
2025-08-20,1.2,1.4,1.17,1.36,,1755648000.0
2025-08-24,1.35,1.4,1.21,1.23,,1755993600.0
2025-08-28,1.23,1.28,1.11,1.2,,1756339200.0
2025-09-01,1.2,1.3,1.11,1.17,,1756684800.0
2025-09-05,1.17,1.18,1.093,1.14,,1757030400.0
2025-09-09,1.14,1.23,1.13,1.19,,1757376000.0
2025-09-13,1.19,1.72,1.19,1.71,,1757721600.0
2025-09-17,1.72,1.77,1.54,1.74,,1758067200.0
2025-09-21,1.74,1.86,1.63,1.67,,1758412800.0
2025-09-25,1.67,1.9,1.48,1.72,,1758758400.0
2025-09-29,1.73,1.83,1.57,1.79,,1759104000.0
2025-10-03,1.79,2.0,1.73,1.98,,1759449600.0
2025-10-07,1.98,2.47,1.91,2.47,,1759795200.0
2025-10-11,2.45,2.86,1.31,1.75,,1760140800.0
2025-10-15,1.73,2.3,1.52,1.99,,1760486400.0
2025-10-19,1.98,2.02,1.52,1.67,,1760832000.0
2025-10-23,1.67,1.96,1.56,1.59,,1761177600.0
2025-10-27,1.6,1.8,1.59,1.78,,1761523200.0
2025-10-31,1.77,1.79,1.39,1.44,,1761868800.0
2025-11-04,1.44,1.49,1.2,1.23,,1762214400.0
2025-11-08,1.23,1.35,1.17,1.29,,1762560000.0
2025-11-12,1.3,1.37,1.24,1.24,,1762905600.0
