date,open,high,low,close,volume,timestamp
2025-04-26,19.87,23.02,19.58,22.21,,1745625600.0
2025-04-30,22.21,22.88,21.16,21.5,,1745971200.0
2025-05-04,21.55,22.14,20.56,20.56,,1746316800.0
2025-05-08,20.54,20.6,19.15,19.54,,1746662400.0
2025-05-12,19.54,25.94,19.53,24.76,,1747008000.0
2025-05-16,24.75,26.55,23.2,23.39,,1747353600.0
2025-05-20,23.4,23.97,21.46,22.25,,1747699200.0
2025-05-24,22.25,25.85,21.86,23.06,,1748044800.0
2025-05-28,23.04,23.93,22.13,23.36,,1748390400.0
2025-06-01,23.36,24.21,19.91,20.83,,1748736000.0
2025-06-05,20.82,21.64,20.16,20.18,,1749081600.0
2025-06-09,20.16,21.45,18.56,21.12,,1749427200.0
2025-06-13,21.09,22.68,20.25,20.38,,1749772800.0
2025-06-17,20.35,20.35,18.56,19.19,,1750118400.0
2025-06-21,19.09,19.43,17.05,17.35,,1750464000.0
2025-06-25,17.36,18.47,15.73,18.22,,1750809600.0
2025-06-29,18.23,18.32,17.13,17.99,,1751155200.0
2025-07-03,17.98,18.84,17.0,18.51,,1751500800.0
2025-07-07,18.53,19.14,17.55,18.3,,1751846400.0
2025-07-11,18.3,20.72,17.71,20.65,,1752192000.0
2025-07-15,20.7,22.04,20.25,21.24,,1752537600.0
2025-07-19,21.28,24.96,20.51,23.49,,1752883200.0
2025-07-23,23.51,26.29,23.15,25.82,,1753228800.0
2025-07-27,25.84,25.95,22.73,24.94,,1753574400.0
2025-07-31,24.92,27.27,22.59,23.34,,1753920000.0
2025-08-04,23.31,24.08,20.68,21.38,,1754265600.0
2025-08-08,21.38,23.33,21.37,23.33,,1754611200.0
2025-08-12,23.34,24.76,22.71,22.86,,1754956800.0
2025-08-16,22.84,25.94,22.8,23.72,,1755302400.0
2025-08-20,23.76,25.57,22.36,22.36,,1755648000.0
2025-08-24,22.36,26.59,22.31,26.2,,1755993600.0
2025-08-28,26.22,26.49,23.15,24.43,,1756339200.0
2025-09-01,24.41,25.17,23.23,23.42,,1756684800.0
2025-09-05,23.35,25.52,22.73,24.26,,1757030400.0
2025-09-09,24.24,25.72,23.9,25.25,,1757376000.0
2025-09-13,25.32,29.45,24.93,28.91,,1757721600.0
2025-09-17,28.97,31.15,28.36,30.07,,1758067200.0
2025-09-21,30.08,35.69,29.44,33.15,,1758412800.0
2025-09-25,33.18,35.81,30.23,32.34,,1758758400.0
2025-09-29,32.33,32.68,27.18,30.01,,1759104000.0
2025-10-03,30.01,31.32,28.86,30.99,,1759449600.0
2025-10-07,30.97,31.47,29.72,30.73,,1759795200.0
2025-10-11,30.68,30.68,16.19,21.03,,1760140800.0
2025-10-15,20.86,24.01,20.61,22.78,,1760486400.0
2025-10-19,22.75,23.21,19.11,20.2,,1760832000.0
2025-10-23,20.21,21.14,18.6,19.0,,1761177600.0
2025-10-27,19.02,20.88,19.01,20.84,,1761523200.0
2025-10-31,20.83,21.06,17.61,18.11,,1761868800.0
2025-11-04,18.12,18.96,16.36,16.66,,1762214400.0
2025-11-08,16.64,18.0,15.18,17.72,,1762560000.0
2025-11-12,17.79,18.48,16.85,17.01,,1762905600.0
2025-11-13,16.92,16.98,15.99,15.99,,
2025-11-14,15.54,15.67,15.37,15.64,,
2025-11-15,15.6,15.75,15.51,15.66,,
2025-11-16,15.13,15.13,14.69,14.99,,
2025-11-17,15.2,15.31,14.38,14.38,,
2025-11-18,14.72,14.87,14.69,14.72,,
2025-11-19,14.07,14.09,13.76,13.77,,
2025-11-20,14.35,14.35,14.24,14.34,,
