date,open,high,low,close,volume,timestamp
2024-11-13,157.5,160.12,150.94,151.61,,1731456000.0
2024-11-17,151.1,152.37,141.2,150.82,,1731801600.0
2024-11-21,150.69,165.09,146.89,160.54,,1732147200.0
2024-11-25,160.51,166.4,157.22,162.54,,1732492800.0
2024-11-29,162.41,166.33,150.27,159.45,,1732838400.0
2024-12-03,159.31,176.67,155.42,173.74,,1733184000.0
2024-12-07,173.71,211.07,168.08,198.03,,1733529600.0
2024-12-11,198.76,226.07,163.66,178.7,,1733875200.0
2024-12-15,179.24,220.06,175.62,209.01,,1734220800.0
2024-12-19,209.91,231.45,206.63,212.73,,1734566400.0
2024-12-23,212.69,215.24,168.35,190.11,,1734912000.0
2024-12-27,190.17,199.53,184.66,188.63,,1735257600.0
2024-12-31,188.97,200.05,183.28,190.57,,1735603200.0
2025-01-04,190.74,206.2,186.17,200.91,,1735948800.0
2025-01-08,200.99,206.11,188.26,194.16,,1736294400.0
2025-01-12,193.66,201.45,183.74,198.15,,1736640000.0
2025-01-16,198.37,210.26,190.57,208.34,,1736985600.0
2025-01-20,208.58,235.52,200.53,204.29,,1737331200.0
2025-01-24,204.32,226.86,197.84,221.61,,1737676800.0
2025-01-28,221.09,225.89,209.33,214.12,,1738022400.0
2025-02-01,214.41,243.0,212.27,239.03,,1738368000.0
2025-02-05,238.37,241.59,197.38,220.65,,1738713600.0
2025-02-09,220.13,238.55,195.8,214.17,,1739059200.0
2025-02-13,214.22,227.97,213.91,227.22,,1739404800.0
2025-02-17,226.92,237.23,222.41,229.56,,1739750400.0
2025-02-21,229.53,241.91,228.16,229.56,,1740096000.0
2025-02-25,229.18,238.31,226.83,226.83,,1740441600.0
2025-03-01,227.06,231.11,206.09,217.07,,1740787200.0
2025-03-05,217.48,234.34,211.47,223.95,,1741132800.0
2025-03-09,224.17,234.14,214.81,220.58,,1741478400.0
2025-03-13,220.58,221.37,196.93,208.71,,1741824000.0
2025-03-17,208.27,214.57,205.03,208.89,,1742169600.0
2025-03-21,208.84,212.6,204.54,210.2,,1742515200.0
2025-03-25,210.61,221.98,206.83,219.09,,1742860800.0
2025-03-29,219.4,229.02,215.27,217.8,,1743206400.0
2025-04-02,217.54,219.83,212.87,216.71,,1743552000.0
2025-04-06,216.77,224.1,207.5,213.69,,1743897600.0
2025-04-10,213.33,215.61,186.14,203.39,,1744243200.0
2025-04-14,203.12,212.29,198.66,203.2,,1744588800.0
2025-04-18,203.5,220.34,203.5,216.92,,1744934400.0
2025-04-22,216.81,219.83,210.54,215.29,,1745280000.0
2025-04-26,215.55,230.76,214.98,227.57,,1745625600.0
2025-04-30,227.82,347.72,227.3,270.92,,1745971200.0
