date,open,high,low,close,volume,timestamp
2024-11-13,2.793e-05,3.014e-05,2.479e-05,2.686e-05,,1731456000.0
2024-11-17,2.66e-05,2.77e-05,2.281e-05,2.463e-05,,1731801600.0
2024-11-21,2.462e-05,2.591e-05,2.346e-05,2.395e-05,,1732147200.0
2024-11-25,2.393e-05,2.778e-05,2.318e-05,2.573e-05,,1732492800.0
2024-11-29,2.577e-05,2.639e-05,2.351e-05,2.551e-05,,1732838400.0
2024-12-03,2.55e-05,3.277e-05,2.536e-05,2.976e-05,,1733184000.0
2024-12-07,2.984e-05,3.284e-05,2.755e-05,3.085e-05,,1733529600.0
2024-12-11,3.086e-05,3.315e-05,2.443e-05,2.716e-05,,1733875200.0
2024-12-15,2.715e-05,2.966e-05,2.61e-05,2.745e-05,,1734220800.0
2024-12-19,2.745e-05,2.827e-05,2.398e-05,2.405e-05,,1734566400.0
2024-12-23,2.401e-05,2.443e-05,1.868e-05,2.147e-05,,1734912000.0
2024-12-27,2.149e-05,2.386e-05,2.101e-05,2.152e-05,,1735257600.0
2024-12-31,2.154e-05,2.238e-05,2.06e-05,2.11e-05,,1735603200.0
2025-01-04,2.112e-05,2.46e-05,2.056e-05,2.438e-05,,1735948800.0
2025-01-08,2.441e-05,2.475e-05,2.174e-05,2.183e-05,,1736294400.0
2025-01-12,2.18e-05,2.267e-05,2.059e-05,2.221e-05,,1736640000.0
2025-01-16,2.22e-05,2.285e-05,1.981e-05,2.283e-05,,1736985600.0
2025-01-20,2.281e-05,2.492e-05,2.001e-05,2.029e-05,,1737331200.0
2025-01-24,2.027e-05,2.181e-05,1.963e-05,2.015e-05,,1737676800.0
2025-01-28,2.016e-05,2.057e-05,1.755e-05,1.894e-05,,1738022400.0
2025-02-01,1.897e-05,1.96e-05,1.777e-05,1.887e-05,,1738368000.0
2025-02-05,1.889e-05,1.918e-05,1.252e-05,1.58e-05,,1738713600.0
2025-02-09,1.576e-05,1.653e-05,1.468e-05,1.596e-05,,1739059200.0
2025-02-13,1.596e-05,1.728e-05,1.524e-05,1.701e-05,,1739404800.0
2025-02-17,1.7e-05,1.714e-05,1.589e-05,1.596e-05,,1739750400.0
2025-02-21,1.597e-05,1.623e-05,1.49e-05,1.557e-05,,1740096000.0
2025-02-25,1.555e-05,1.595e-05,1.362e-05,1.362e-05,,1740441600.0
2025-03-01,1.367e-05,1.485e-05,1.304e-05,1.394e-05,,1740787200.0
2025-03-05,1.394e-05,1.515e-05,1.23e-05,1.308e-05,,1741132800.0
2025-03-09,1.305e-05,1.379e-05,1.258e-05,1.265e-05,,1741478400.0
2025-03-13,1.265e-05,1.287e-05,1.1e-05,1.233e-05,,1741824000.0
2025-03-17,1.232e-05,1.372e-05,1.182e-05,1.313e-05,,1742169600.0
2025-03-21,1.312e-05,1.356e-05,1.229e-05,1.295e-05,,1742515200.0
2025-03-25,1.298e-05,1.369e-05,1.248e-05,1.349e-05,,1742860800.0
