date,open,high,low,close,volume,timestamp
2024-11-13,3380.35,3425.31,3215.36,3255.03,,1731456000.0
2024-11-17,3238.77,3329.6,3016.15,3129.53,,1731801600.0
2024-11-21,3133.25,3212.3,3036.34,3069.34,,1732147200.0
2024-11-25,3070.34,3492.1,3037.91,3358.07,,1732492800.0
2024-11-29,3362.15,3678.46,3259.16,3578.79,,1732838400.0
2024-12-03,3578.38,3752.31,3543.43,3640.27,,1733184000.0
2024-12-07,3640.73,4088.45,3526.83,4009.61,,1733529600.0
2024-12-11,4001.5,4022.31,3527.91,3628.36,,1733875200.0
2024-12-15,3629.78,3976.42,3568.97,3861.24,,1734220800.0
2024-12-19,3861.44,4086.41,3615.46,3615.46,,1734566400.0
2024-12-23,3626.68,3701.91,3091.72,3268.25,,1734912000.0
2024-12-27,3271.0,3531.73,3224.93,3327.32,,1735257600.0
2024-12-31,3327.36,3425.79,3300.63,3355.33,,1735603200.0
2025-01-04,3352.58,3619.96,3308.13,3601.12,,1735948800.0
2025-01-08,3604.53,3735.88,3360.48,3376.97,,1736294400.0
2025-01-12,3375.82,3410.06,3165.7,3279.42,,1736640000.0
2025-01-16,3280.23,3465.77,2978.17,3445.0,,1736985600.0
2025-01-20,3451.67,3516.43,3123.16,3209.79,,1737331200.0
2025-01-24,3204.05,3452.79,3150.92,3330.79,,1737676800.0
2025-01-28,3334.56,3418.15,3036.33,3169.26,,1738022400.0
2025-02-01,3176.85,3417.18,3053.77,3293.75,,1738368000.0
2025-02-05,3293.45,3320.23,2386.98,2732.31,,1738713600.0
2025-02-09,2727.34,2850.92,2570.46,2630.99,,1739059200.0
2025-02-13,2630.01,2781.03,2551.35,2738.99,,1739404800.0
2025-02-17,2735.34,2787.36,2618.53,2661.46,,1739750400.0
2025-02-21,2659.82,2832.41,2605.51,2739.89,,1740096000.0
2025-02-25,2742.74,2837.46,2504.28,2504.28,,1740441600.0
2025-03-01,2513.62,2521.55,2081.96,2230.61,,1740787200.0
2025-03-05,2227.95,2535.55,2019.47,2167.26,,1741132800.0
2025-03-09,2165.73,2314.43,2106.8,2199.22,,1741478400.0
2025-03-13,2199.82,2208.77,1788.84,1908.04,,1741824000.0
2025-03-17,1902.37,1950.36,1826.47,1886.37,,1742169600.0
2025-03-21,1886.61,2066.44,1871.82,1979.03,,1742515200.0
2025-03-25,1979.23,2098.29,1938.3,2075.51,,1742860800.0
2025-03-29,2078.11,2091.18,1867.54,1896.35,,1743206400.0
2025-04-02,1896.95,1920.21,1781.48,1906.67,,1743552000.0
2025-04-06,1903.36,1939.11,1754.3,1807.82,,1743897600.0
2025-04-10,1805.5,1812.86,1404.02,1660.96,,1744243200.0
2025-04-14,1664.58,1664.58,1488.26,1594.58,,1744588800.0
2025-04-18,1595.75,1682.48,1551.95,1582.22,,1744934400.0
2025-04-22,1582.04,1650.33,1566.65,1576.21,,1745280000.0
2025-04-26,1578.03,1815.49,1556.4,1786.36,,1745625600.0
2025-04-30,1784.46,1849.11,1753.08,1793.57,,1745971200.0
2025-05-04,1795.98,1866.49,1748.07,1834.03,,1746316800.0
2025-05-08,1834.01,1846.51,1760.03,1809.83,,1746662400.0
2025-05-12,1809.99,2587.5,1808.5,2502.4,,1747008000.0
2025-05-16,2511.44,2706.8,2421.56,2538.28,,1747353600.0
2025-05-20,2540.82,2632.01,2366.21,2526.08,,1747699200.0
2025-05-24,2526.46,2721.36,2458.61,2518.08,,1748044800.0
2025-05-28,2520.18,2699.8,2476.08,2657.19,,1748390400.0
2025-06-01,2658.87,2769.59,2491.69,2531.33,,1748736000.0
2025-06-05,2529.91,2664.1,2477.87,2608.55,,1749081600.0
2025-06-09,2608.57,2633.32,2407.38,2507.96,,1749427200.0
2025-06-13,2507.86,2870.53,2481.5,2651.7,,1749772800.0
2025-06-17,2646.56,2670.44,2460.64,2556.91,,1750118400.0
2025-06-21,2547.62,2611.6,2385.8,2405.71,,1750464000.0
2025-06-25,2405.2,2473.28,2130.84,2445.07,,1750809600.0
2025-06-29,2446.91,2507.67,2391.18,2435.53,,1751155200.0
2025-07-03,2435.4,2608.27,2392.04,2570.61,,1751500800.0
2025-07-07,2570.97,2630.43,2475.73,2570.68,,1751846400.0
2025-07-11,2570.85,2976.91,2520.69,2951.23,,1752192000.0
2025-07-15,2948.33,3072.94,2905.91,3011.28,,1752537600.0
2025-07-19,3010.36,3663.53,2939.9,3539.94,,1752883200.0
2025-07-23,3539.72,3840.99,3507.66,3731.4,,1753228800.0
2025-07-27,3732.79,3766.58,3515.54,3750.75,,1753574400.0
2025-07-31,3735.5,3932.99,3705.56,3803.39,,1753920000.0
2025-08-04,3804.66,3877.07,3366.38,3490.94,,1754265600.0
2025-08-08,3493.07,3910.3,3486.9,3905.27,,1754611200.0
2025-08-12,3890.21,4348.08,3878.52,4222.08,,1754956800.0
2025-08-16,4217.68,4769.92,4217.68,4418.3,,1755302400.0
2025-08-20,4427.07,4554.34,4066.17,4066.17,,1755648000.0
2025-08-24,4067.36,4861.1,4064.76,4761.18,,1755993600.0
2025-08-28,4764.69,4932.89,4312.79,4491.0,,1756339200.0
2025-09-01,4495.95,4614.84,4268.94,4378.21,,1756684800.0
