date,open,high,low,close,volume,timestamp
2025-09-09,40.73,51.86,40.67,50.75,,1757376000.0
2025-09-13,50.83,50.91,47.11,49.84,,1757721600.0
2025-09-17,49.86,55.42,49.07,51.55,,1758067200.0
2025-09-21,51.57,52.38,48.26,50.59,,1758412800.0
2025-09-25,50.65,61.05,47.23,58.75,,1758758400.0
2025-09-29,58.76,61.26,53.24,61.08,,1759104000.0
2025-10-03,61.39,156.68,59.37,130.77,,1759449600.0
2025-10-07,131.21,174.12,125.22,156.34,,1759795200.0
2025-10-11,157.12,268.91,127.07,228.65,,1760140800.0
2025-10-15,229.26,296.92,212.55,247.78,,1760486400.0
2025-10-19,247.97,272.55,189.67,220.69,,1760832000.0
2025-10-23,220.99,304.45,212.61,237.84,,1761177600.0
2025-10-27,238.47,355.61,230.69,329.97,,1761523200.0
2025-10-31,327.51,370.11,303.79,345.2,,1761868800.0
2025-11-04,343.91,444.29,341.5,428.56,,1762214400.0
2025-11-08,432.01,734.96,381.78,648.88,,1762560000.0
2025-11-12,649.89,679.89,445.92,445.92,,1762905600.0
