date,open,high,low,close,volume,timestamp
2025-06-21,2.28,2.29,2.03,2.07,,1750464000.0
2025-06-25,2.08,2.22,1.81,2.19,,1750809600.0
2025-06-29,2.19,2.2,2.03,2.17,,1751155200.0
2025-07-03,2.17,2.29,2.02,2.22,,1751500800.0
2025-07-07,2.22,2.36,2.1,2.18,,1751846400.0
2025-07-11,2.18,2.53,2.12,2.51,,1752192000.0
2025-07-15,2.52,2.69,2.42,2.58,,1752537600.0
2025-07-19,2.58,3.03,2.5,2.8,,1752883200.0
2025-07-23,2.8,3.09,2.76,3.03,,1753228800.0
2025-07-27,3.03,3.03,2.6,2.88,,1753574400.0
2025-07-31,2.88,3.01,2.53,2.66,,1753920000.0
2025-08-04,2.66,2.73,2.31,2.44,,1754265600.0
2025-08-08,2.44,2.65,2.39,2.65,,1754611200.0
2025-08-12,2.65,2.86,2.58,2.61,,1754956800.0
2025-08-16,2.61,3.05,2.57,2.71,,1755302400.0
2025-08-20,2.71,2.82,2.42,2.42,,1755648000.0
2025-08-24,2.42,2.71,2.38,2.7,,1755993600.0
2025-08-28,2.7,2.78,2.36,2.52,,1756339200.0
2025-09-01,2.52,2.56,2.37,2.37,,1756684800.0
2025-09-05,2.36,2.49,2.29,2.38,,1757030400.0
2025-09-09,2.38,2.59,2.37,2.58,,1757376000.0
2025-09-13,2.59,2.81,2.59,2.79,,1757721600.0
2025-09-17,2.79,2.89,2.59,2.71,,1758067200.0
2025-09-21,2.71,3.33,2.65,3.16,,1758412800.0
2025-09-25,3.16,3.16,2.82,3.02,,1758758400.0
2025-09-29,3.02,3.03,2.64,2.8,,1759104000.0
2025-10-03,2.8,2.98,2.57,2.97,,1759449600.0
2025-10-07,2.97,3.16,2.89,3.05,,1759795200.0
2025-10-11,3.06,3.22,2.17,2.4,,1760140800.0
2025-10-15,2.38,2.68,2.2,2.47,,1760486400.0
2025-10-19,2.46,2.51,2.08,2.17,,1760832000.0
2025-10-23,2.17,2.35,2.12,2.16,,1761177600.0
2025-10-27,2.16,2.39,2.15,2.37,,1761523200.0
2025-10-31,2.37,2.41,2.04,2.1,,1761868800.0
2025-11-04,2.1,2.2,1.89,1.91,,1762214400.0
2025-11-08,1.91,2.95,1.74,2.76,,1762560000.0
2025-11-12,2.78,3.15,2.55,2.55,,1762905600.0
