date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-20,0.935966,36108636,1.62,0.886721,40645932,
2025-11-27,0.985298,4283325,1.069,0.982909,42423966,"['MEXC', 'Gate', 'KCEX', 'XT.COM', 'KuCoin']"
