date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.00226111,7268680,0.00229765,0.00216965,35016111,"['DigiFinex', 'Toobit', 'Gate', 'KCEX', 'XT.COM']"
