date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-20,0.00981821,7072599,0.00985115,0.00902456,92701634,
2025-11-27,0.00912335,4565977,0.00918064,0.00897518,86060557,"['MEXC', 'OrangeX', 'XT.COM', 'Ourbit', 'Binance']"
