date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-20,0.00164083,6942034,0.0016917,0.0015285,122497488,
2025-11-27,0.00154179,13688559,0.0015748,0.0015028,115145868,"['MEXC', 'Gate', 'Bitget', 'BingX', 'Ourbit']"
