date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.99919,58034,1.001,0.997699,37599959,"['PancakeSwap (Stableswap)', 'Biswap', 'THENA', 'PancakeSwap V3 (BSC)', 'Wombat Exchange (BNB)']"
