date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.02130667,22590288,0.02130626,0.02091079,408687511,"['MEXC', 'XT.COM', 'Binance', 'BitMart', 'WhiteBIT']"
