date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-20,0.04491132,127084,0.04567151,0.04452729,116478016,
2025-11-27,0.04603193,92121,0.04627294,0.04543188,119295136,['CoinEx']
