date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-13,9.11,837473,9.26,9.0,8404037490,
2025-11-20,9.42,669206,9.48,9.34,8702359120,
2025-11-27,9.72,508028,9.74,9.67,8962748754,"['Bitfinex', 'DigiFinex', 'BVOX', 'Gate', 'XT.COM']"
2025-12-05,9.5,834670,9.8,9.45,8754616170,[]
