date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.454895,22546445,0.458801,0.42382,100361935,"['MEXC', 'OrangeX', 'Bitget', 'XT.COM', 'KuCoin']"
