date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-20,0.059196,57302497,0.060257,0.04959216,54206954,
2025-11-27,0.050088,9506610,0.050054,0.04814935,45835734,"['MEXC', 'XT.COM', 'Binance', 'LeveX', 'Pionex']"
