date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.656952,90563031,0.658213,0.623598,556303852,"['OrangeX', 'Gate', 'Bitget', 'Kraken', 'Coinbase Exchange']"
