date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.337449,251630739,0.371047,0.296864,337886143,"['OrangeX', 'Gate', 'Bitget', 'Kraken', 'Coinbase Exchange']"
