date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.00027441,6547081,0.00027511,0.00026925,46966235,"['MEXC', 'DigiFinex', 'KCEX', 'XT.COM', 'Coinbase Exchange']"
