date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,5.8654e-08,1726227,5.9942e-08,5.6832e-08,32032073,"['MEXC', 'Gate', 'KCEX', 'LATOKEN', 'BingX']"
