date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.358588,329682,0.361839,0.357818,31333951,"['MEXC', 'Hibt', 'Gate', 'LATOKEN', 'Uniswap V4 (Ethereum)']"
