date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,3.16,1866251,3.21,3.08,181528520,"['CoinEx', 'XT.COM', 'Sushiswap', 'CoinUp.io', 'Uniswap V4 (Ethereum)']"
