date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-20,0.518019,12640166,0.606307,0.507122,51695085,
2025-11-27,0.50696,27568329,0.514562,0.454258,48497679,"['MEXC', 'DigiFinex', 'Gate', 'Bitget', 'KCEX']"
