date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-20,1.033,17616490,1.036,1.031,14200343133,
2025-11-27,1.029,4597348,1.036,1.005,14323396586,['Figure Markets']
2025-12-05,1.038,297432521,1.039,1.001,14564717562,[]
