date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-20,2.06,11040632,2.18,2.0,384082607,
2025-11-27,2.21,7675569,2.28,2.17,411452428,"['WEEX', 'MEXC', 'OrangeX', 'Gate', 'KCEX']"
