date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.01171186,3333246,0.0117244,0.01153586,126325792,"['MEXC', 'Phemex', 'XT.COM', 'LATOKEN', 'Binance']"
