date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,3706.8,1898040,3730.2,3648.34,242145022,"['Curve (Ethereum)', 'Balancer V3 (Ethereum)', 'Uniswap V3 (Ethereum)']"
