date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-13,0.226535,21805821,0.228678,0.220779,1875608488,
2025-11-27,0.269566,50376984,0.274998,0.251469,2248142985,"['MEXC', 'DigiFinex', 'Gate', 'Bitget', 'XT.COM']"
