date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-13,11.62,5034203,11.9,11.36,1363112945,
2025-11-27,10.53,7514518,10.84,10.42,1234454528,"['DODO (Ethereum)', 'Gate', 'XT.COM', 'LATOKEN', 'Pionex']"
