date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.99996,20126907,1.0,0.999771,40594763,"['MEXC', 'Nami Exchange', 'BingX', 'Binance', 'TokoCrypto']"
