date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.990439,195680,1.005,0.976281,401799382,"['Thruster V3', 'Blasterswap V3', 'MonoSwap V3 (Blast)', 'Thruster V2 (0.3% Fee Tier)', 'BlasterSwap']"
