date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.052061,6703909,0.052137,0.04112549,51623464,"['MEXC', 'Meteora', 'PumpSwap', 'LBank', 'Raydium (CLMM)']"
