date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.208084,21630540,0.208125,0.203109,334217703,"['MEXC', 'Deepcoin', 'OrangeX', 'CoinW', 'BigONE']"
