date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.499493,5978047,0.514719,0.498868,169604161,"['BitMart', 'Uniswap V2 (Ethereum)', 'KuCoin', 'Uniswap V3 (Ethereum)']"
