date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-13,54.24,99108262,55.52,53.95,11666743808,
2025-11-20,59.93,187093939,60.98,58.81,12865877649,
2025-12-05,60.57,143944047,62.43,60.42,12987483498,[]
