date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.432364,677456265,0.438287,0.426813,15826931320,"['WEEX', 'MEXC', 'BVOX', 'OrangeX', 'XT.COM']"
2025-12-05,0.411471,710779360,0.443665,0.411373,15078490022,[]
