date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.00770881,15036042,0.00775958,0.00755837,380951045,"['MEXC', 'OrangeX', 'Coinbase Exchange', 'Zoomex', 'KuCoin']"
