date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-20,0.065081,7937855,0.065417,0.057891,55175425,
2025-11-27,0.059002,4169836,0.060459,0.058447,50064580,"['MEXC', 'DigiFinex', 'BitDelta', 'XT.COM', 'CoinUp.io']"
