date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-20,0.057264,33052183,0.057944,0.052066,611362021,
2025-11-27,0.052711,19641054,0.052683,0.051339,559186196,"['MEXC', 'OrangeX', 'XT.COM', 'Ourbit', 'Binance']"
