date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.001359,2953026,0.00141297,0.00133711,135899642,"['WEEX', 'MEXC', 'DigiFinex', 'Gate', 'Bitget']"
