date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-20,0.08729,7863421,0.088941,0.080787,37905191,
2025-11-27,0.082855,6842810,0.083029,0.080312,35687400,"['MEXC', 'Phemex', 'LBank', 'CoinW', 'Binance']"
