date,price,volume_24h,high_24h,low_24h,market_cap,exchanges
2025-11-27,0.211535,5791609,0.226538,0.206752,76165938,"['Kittenswap Algebra', 'HyperSwap V3', 'UltraSolid V3', 'Hybra Finance V3', 'Hyperliquid']"
